type,year,hs6,partner_iso3,intensity,value,yoy,peer_median,delta_vs_peer,method,peer_countries,peer_count,methodology_explanation
Peer_gap_opportunity,2023,320820,MDA,0.20244468314967437,0.0011573911164614007,,0.20360207426613577,-0.20244468314967437,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,680422,MDA,0.026649938085019642,0.010307113685133483,,0.036957051770153126,-0.026649938085019642,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,852352,MDA,0.008061746492992485,0.004449321158999514,,0.012511067651992,-0.008061746492992485,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,902000,KWT,0.20156192005548168,0.0016665512689398884,,0.20322847132442157,-0.20156192005548168,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,560749,KWT,0.01276039328918514,0.003577956944166312,,0.01633835023335145,-0.01276039328918514,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,392390,KWT,0.0003803271649153478,3.442616578975132e-05,,0.0004147533307050991,-0.0003803271649153478,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,420310,PAK,0.19382055163823006,0.009636469163753297,,0.20345702080198336,-0.19382055163823006,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,760719,PAK,0.019154646226201562,7.195639189617626e-06,,0.019161841865391178,-0.019154646226201562,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,870840,PAK,9.210440862984946e-05,0.00011041647743718317,,0.00020252088606703263,-9.210440862984946e-05,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,850440,CUW,0.19118679305103764,0.0020615150571127103,,0.19324830810815036,-0.19118679305103764,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,853710,CUW,0.07357085377411912,0.0149325528579348,,0.08850340663205392,-0.07357085377411912,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,870322,CUW,0.04741851376899193,0.0012938885526231738,,0.048712402321615104,-0.04741851376899193,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,730290,PRT,0.18932999649513993,0.013097593851800652,,0.20242759034694058,-0.18932999649513993,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,382440,PRT,0.0029820369608439725,0.008708784914102131,,0.011690821874946104,-0.0029820369608439725,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,611490,PRT,0.002923758390596139,0.013329091731503763,,0.016252850122099902,-0.002923758390596139,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,382440,ESP,0.18496940558506086,0.00042611692665571975,,0.1853955225117166,-0.18496940558506086,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,381231,ESP,0.09586253896792749,0.014119762999680558,,0.10998230196760804,-0.09586253896792749,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,220190,ESP,0.01608007957384808,0.02074763690991387,,0.03682771648376195,-0.01608007957384808,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,521139,BIH,0.17862422444651435,0.0813404909186781,,0.25996471536519244,-0.17862422444651435,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,620520,BIH,0.02368332954965545,0.00789254649589344,,0.03157587604554889,-0.02368332954965545,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,392062,BIH,0.017137682140944903,0.0014568885291043063,,0.01859457067004921,-0.017137682140944903,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,382499,LBY,0.15808897163531785,0.008497025459011941,,0.16658599709432978,-0.15808897163531785,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,401693,LBY,0.13995303160396588,0.00023763465104804506,,0.14019066625501392,-0.13995303160396588,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,853690,LBY,0.020675867557343443,0.007083192499625835,,0.02775906005696928,-0.020675867557343443,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,848190,AND,0.1552899300826296,0.027440297829837465,,0.18273022791246707,-0.1552899300826296,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,853650,AND,0.0026232897050578203,0.004659159686945941,,0.007282449392003761,-0.0026232897050578203,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,900410,AND,0.0012146017453028351,0.00042075334313879,,0.0016353550884416251,-0.0012146017453028351,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,902300,JOR,0.1543758184960699,0.05686291959420335,,0.21123873809027324,-0.1543758184960699,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,681099,JOR,0.029693652205864524,0.00010957979180772151,,0.029803231997672246,-0.029693652205864524,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,490110,JOR,0.003503013443823485,0.0004972224127288938,,0.004000235856552379,-0.003503013443823485,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,842139,BGD,0.1492094923279703,0.0042141665924931414,,0.15342365892046342,-0.1492094923279703,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,731829,BGD,0.1034205513809148,0.0032566712510419503,,0.10667722263195675,-0.1034205513809148,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,854231,BGD,0.008637286548974353,2.2015722326547115e-05,,0.0086593022713009,-0.008637286548974353,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,848420,TKM,0.14416200232611268,0.026260670003530707,,0.1704226723296434,-0.14416200232611268,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,731815,TKM,0.037173084994832496,0.0025009438031703603,,0.03967402879800286,-0.037173084994832496,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,847989,TKM,0.01445799289672071,0.008642693099061719,,0.023100685995782428,-0.01445799289672071,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,842290,PRY,0.14327579032843546,0.008642069919901256,,0.15191786024833673,-0.14327579032843546,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,391710,PRY,0.061527780055765126,0.0034702312612760375,,0.06499801131704117,-0.061527780055765126,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,847989,PRY,0.010035919109775238,0.00716661037680304,,0.01720252948657828,-0.010035919109775238,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
Peer_gap_opportunity,2023,851762,SSD,0.13958146849543596,0.0014076374808514548,,0.14098910597628742,-0.13958146849543596,opportunity,"[""CHN"", ""DNK"", ""MEX"", ""NLD"", ""RUS"", ""SAU"", ""CZE"", ""JPN"", ""ZAF"", ""ESP"", ""FIN"", ""SGP"", ""GBR"", ""TUR"", ""IDN"", ""SWE"", ""LTU"", ""ROU"", ""VNM"", ""LUX"", ""THA"", ""PRT"", ""ARE"", ""IRL"", ""BGR"", ""SVK"", ""GRC"", ""HUN"", ""CAN"", ""POL"", ""ITA"", ""KOR"", ""HKG"", ""DEU"", ""SVN"", ""MYS""]",36,Czech Republic compared against countries with similar export opportunity profiles.
